link,name,country,industry,revenue,employees,founded
https://www.exscientia.ai/,exscientia ai,uk,technology,"10,807,048",87,2012
https://www.wolfandbadger.com,wolf & badger,uk,retail,"6,489,796",52,2009
http://www.h-j-tiefbau.de/,hj tiefbau,germany,construction,8,45,2011
https://www.carrevolutis.com,carrevolutis,france,support services,2,24,2009
https://www.isprimefx.com/,is prime,united kingdom,financial services,31,29,2014
https://www.featurespace.com/,featurespace,uk,fintech,"23,501,473",324,2005
https://www.bioksan.com,bioksan naturalmente juntos,spain,pharmaceuticals,"4,562,981",52,2014
https://hangonmakaronitehdas.fi,hangon makaronitehdas,finland,restaurants,2,,2010
https://www.almac-italia.com/,almac,italy,industrial goods,10,37,2013
https://www.xlenergies.fr/,xl energies,france,energy,"8,358,760",11,2016
https://www.claveriaservicios.com/,claveria,spain,support services,"4,715,363",43,2015
https://www.gemueseackerdemie.de,ackerdemia,germany,health,"3,462,610",75,2014
https://www.statusgmbh.de,status beratungsgesellschaft,germany,financial services,2,12,2000
https://www.gps-germany.com/,gps,germany,industrial goods,9,50,2014
https://www.timberagents.de/,timberagents,germany,retail,"5,302,985",4,2010
http://www.fermeture-econhome.fr/,fermeture econhome,france,construction,"1,862,632",30,2012
https://gtrcarservice.com,gtr car service,italy,automobiles,"11,509,980",90,2015
https://www.apotea.se,apotea,sweden,pharmaceuticals,156,236,2012
https://www.lacros.nl,shinga,netherlands,retail,1,15,2009
https://www.communis-projektbau.de/,communis projektbau,germany,property,6,7,2014
https://www.nrse.se/,nrse,sweden,management consulting,"3,268,813",70,2014
https://www.schneckenfluegel.de,c e schneckenflugel,germany,industrial goods,"3,128,250",12,2016
https://www.clever.dk,clever,denmark,technology,"8,894,647",46,2009
https://www.signalmedia.co,signal media,united kingdom,technology,2,62,2013
https://www.novastar.com.gr/,novastar,greece,technology,29,10,2015
https://www.simwert.de/,simwert,germany,telecoms,"26,386,701",21,2011
https://flex.legal/,flex legal,uk,law,"4,319,146",24,2015
http://www.tristar.de,tristar,germany,travel & leisure,"61,300,000",474,2011
https://www.travelist.pl,travelist,poland,ecommerce,8,64,2012
http://www.itfs.pl/,itfs,poland,technology,5,4,2012
https://www.documaster.com/,documaster,norway,technology,"3,328,791",41,2010
https://www.bgs-schulz.de,schulz baugesellschaft,germany,construction,"8,782,330",30,2009
https://www.tormec.com,tormec ambrosi,italy,industrial goods,8,45,1990
https://www.general-service.eu,general service,italy,industrial goods,2,22,2012
https://www.contactengine.com/,contactengine,united kingdom,telecoms,7,53,2009
https://www.immoteam.info/,immo-team allgau,germany,construction,"21,974,565",4,2014
https://www.go4sea.com,go4sea,italy,travel & leisure,"3,188,421",11,2013
https://www.ek-cg.com,enghofer koch consulting,germany,management consulting,3,15,1991
https://www.peterkenkel.de/,peter kenkel,germany,technology,2,15,2003
https://www.creditshelf.com/,creditshelf,germany,financial services,"4,899,200",57,2014
https://www.payment-assist.co.uk,payment assist,uk,fintech,"4,433,604",18,2013
https://www.ag-invest.net,sarl ag invest,france,property,"25,306,893",1,2009
https://www.theidleman.com,idle projects,united kingdom,retail,2,30,2014
https://www.hedgehoglab.com/,hedgehog lab,united kingdom,technology,4,130,2006
https://www.innocv.com/,innocv solutions,spain,technology,3,60,2012
https://www.blifesrl.it/,blife,italy,food & beverage,"4,133,980",10,2016
https://www.pulsar-photonics.de,pulsar photonics,germany,industrial goods,"3,795,790",34,2013
https://www.aprotecnicgroup.com,aprotecnic group,spain,architecture,7,133,2010
https://www.alphafx.co.uk/,alpha fx group,united kingdom,financial services,26,82,2009
https://www.ballerette.com/,castel,italy,fashion,2,31,2014
https://www.nohup.it/,nohup,italy,technology,"4,785,480",18,2004
https://visagetechnologies.com,visage technologies,sweden,technology,"3,847,800",76,2002
https://www.50factory.com,50factory,france,automobiles,3,18,2010
https://www.mvise.de/,mvise,germany,technology,22,141,2000
https://www.thiga.co/,thiga,france,management consulting,8,57,2014
https://noctuai.com/,noctuai,poland,technology,"2,443,117",56,2012
https://www.spiegel21.de/,ares,germany,industrial goods,"14,000,000",96,2013
https://www.seargin.com,seargin,poland,technology,"16,479,320",340,2014
https://www.hirschtec.eu,hirschtec,germany,support services,5,50,2005
https://www.p3-pp.de/,pekrul projektpartner,germany,property,2,10,2015
https://www.moonpig.group/,moonpig group,uk,ecommerce,"411,390,748",399,2000
https://www.prestigecarcenter.fi,prestige car center,finland,automobiles,"6,304,063",3,2014
https://www.fdconcept.fr,fd concept,france,construction,8,,2013
https://www.kbs-group.de,kbs group,germany,support services,16,485,2010
https://www.weexhibit.biz/,we exhibit,italy,travel & leisure,1,4,2015
https://www.prima-solutions.com/,prima solutions,france,technology,37,242,2000
https://www.wealthclub.co.uk/,wealth club,uk,financial services,"6,774,867",22,2016
https://aravati.fr,aravati,france,management consulting,"5,890,688",52,2004
https://www.sleepcycle.com,sleep cycle,sweden,technology,"10,255,986",20,2009
https://www.mkpremium.com,mk premium,spain,construction,14,19,2012
https://www.gomspace.com/,gomspace group,sweden,technology,14,231,2015
https://www.factory.fr/,factory,france,property,"12,609,000",25,2016
https://www.beckingredients.com/,beck ingredients,spain,health,"7,532,293",6,2016
https://www.fleetpool.de,fleetpool,germany,automobiles,"118,527,870",101,2008
https://tds-rietberg.de,tds rietberg,germany,retail,"3,842,090",11,1994
https://die.socialisten.at,die socialisten,austria,technology,2,24,2010
https://www.tarlogic.com/,tarlogic security,spain,cyber security,2,38,2011
https://www.signorprestito.it/,signor prestito,italy,financial services,25,251,2012
https://mentorsandpartners.com/en/,mentors & partners group,hungary,management consulting,"1,822,227",3,2010
https://ooni.com,ooni,uk,retail,"15,633,926",50,2012
https://www.sanabio.de,sanabio,germany,chemicals,2,7,2012
https://kiddus.com/,kiddus accesorios,spain,ecommerce,1,3,2004
https://www.sbsupply.nl/,sb supply,the netherlands,ecommerce,"4,363,977",9,2011
https://www.trustly.net,trustly group,sweden,fintech,"133,278,141",300,2008
https://www.frechefreunde.de,erdbar freche freunde,germany,food & beverage,26,60,2010
https://www.radarservices.com/about-us/,radarservices smart it-security,austria,technology,13,104,2011
https://mediaboard.com/,mediaboard,czech republic,media,"2,243,594",24,2015
https://emme-tech.it,maxfel,italy,interiors,"1,734,876",14,1984
https://www.avis-verifies.com,avis verifies,france,support services,4,70,2012
,sgs facility management,germany,support services,2,100,2014
https://www.dw-trans.fr/,dw trans,france,transport,"9,485,173",80,2012
https://www.opteamis.com,opteamis,france,management consulting,"13,107,775",20,2005
https://www.cinesite.com,comino media,united kingdom,media,51,699,2013
https://www.mychauffage.com/,mychauffagecom,france,construction,6,23,2012
https://www.nacelexpert.com/,nacelexpert,france,industrial goods,"2,727,392",4,2006
https://www.ankerkraut.de,ankerkraut,germany,food & beverage,"16,186,930",91,2013
https://www.midstreamlighting.com,midstream lighting,united kingdom,technology,3,4,2009
https://vpz.co.uk/,cchg vpz,united kingdom,retail,29,242,2012
https://www.fincite.de/,fincite,germany,technology,2,24,2015
https://www.keylight.com/,keylight,germany,technology,"3,499,555",31,2015
https://www.technacy.it/,technacy,italy,technology,"3,059,440",13,2011
https://www.natuvion.com,natuvion,germany,technology,"20,900,000",89,2014
https://www.cookut.com,cofarim,france,personal & household goods,3,10,2010
https://www.anoru.es/,ceramicas anoru,spain,retail,1,35,2015
https://genoskin.com/,genoskin,france,chemicals & pharmaceuticals,"2,810,120",25,2011
https://www.payment-assist.co.uk/,payment assist,uk,fintech,"5,993,895",21,2013
https://genbadigital.com,genba digital,uk,games industry,"20,698,506",21,2015
https://www.ecometrica.com,ecometrica,united kingdom,technology,6,32,2008
https://www.littlegiants.de/,kleine riesen nord,germany,education,7,146,2010
https://www.kyoelectric.com/,kyo electric,spain,telecoms,2,6,2014
https://www.my-boo.de/,my boo,germany,retail,"4,706,000",65,2013
https://www.84codes.com/,84codescom,sweden,technology,"12,120,207",25,2012
https://www.albaimpianti.it,alba,italy,energy,"2,578,177",27,2010
https://www.aniforte.de,gorges naturprodukte,germany,health,8,65,2013
http://www.ergostechnology.es/,ergos technology,spain,industrial goods,3,37,2011
https://klg-group.com/,klg liquida,germany,chemicals & pharmaceuticals,"5,034,595",20,2013
https://www.bomax.it,bomax,italy,telecoms,"46,748,511",6,2009
https://www.prodiel.com,prodiel proyectos,spain,energy,274,2400,2007
https://www.horando.de/,horando deutschland,germany,ecommerce,5,2,2013
https://www.ignimission.com/,ignimission,france,technology,"2,280,542",35,2011
https://www.adamantbionrg.com/,adamant bionrg,italy,energy,"117,997,000",7,2013
http://www.urbantp.com,urban tp,france,construction,"6,229,998",30,2014
https://www.mgmrobotics.it,mgm robotics,italy,technology,3,11,2014
https://www.verxo.it/,verxo,italy,cyber security,1,6,2015
http://xplort.com/,xplort,uk,interiors,"2,252,358",5,2015
https://bambridgeaccountants.com/,bambridge accountants,uk,financial services,"3,368,822",12,2010
https://anniebonnie.com,annie bonnie,spain,advertising,"1,883,104",25,2011
https://www.mgl-licht.de,mgl licht,germany,technology,5,9,2014
https://selsey.pl/,selsey,poland,ecommerce,11,115,2013
http://www.g2p.sk/,g2park,slovakia,property,"2,902,148",13,2016
https://www.pelizzari.com/,pelizzari studio,italy,architecture,"2,625,660",5,2014
https://tropicskincare.com,tropic skincare,uk,beauty,"39,631,634",160,2011
https://www.risto-service.it,ristoservice,italy,restaurants,"7,482,517",254,2014
https://www.fioulreduc.com,fioulreduc,france,retail,21,15,2011
https://www.jutta.fi/,jutta product,finland,fashion,1,4,2009
https://www.magilla.agency/,magilla,italy,advertising,1,19,2011
https://www.postex.com/,postex,the netherlands,technology,"5,248,908",9,2014
https://www.danjohn.com,rinah dan john,italy,retail,"32,132,664",14,2015
https://www.smartadserver.com,smart adserver,france,advertising,84,215,2001
https://www.dw-trans.fr/,dw trans,france,transport,4,35,2012
https://gruppospaggiari.com/,consorzio stabile ambientemilia,italy,waste management & recycling,"9,752,760",5,2013
https://escadrone.com,escadrone,france,aerospace & defence,"1,939,949",8,2014
https://www.piantek.fi,piantek,finland,interiors,6,19,2005
http://prodiel.com/,prodiel,spain,energy,440,2929,2007
http://www.yocabe.com/,yocabe,italy,ecommerce,"3,293,860",12,2016
https://www.chez-nestor.com/,chez nestor,france,property,"8,559,263",33,2012
https://www.ready2fly.it,ready 2 fly,italy,advertising,"3,266,457",14,2015
https://www.z-e-f.info,zukunftsenergie fichtelgebirge,germany,energy,5,1,2011
http://www.quimeraee.com/,quimera energy,united kingdom,energy,1,33,2015
https://www.mintitalia.com/,mint italia,italy,transport,"2,415,110",9,2016
https://www.ltgplc.com,learning technologies group,uk,technology,"148,219,822",764,2012
https://www.loveandvibes.fr,family web diffusion,france,retail,4,12,2011
https://www.tremend.com/,tremend software consulting,romania,technology,9,219,2005
https://www.sendcloud.com/,sendcloud,the netherlands,ecommerce,"81,775,452",233,2012
https://hyperdriveinnovation.com,hyperdrive innovation,uk,batteries,"8,638,729",40,2012
https://www.promojeans.it,domino creations,italy,retail,2,1,2011
https://www.merkkur.de/,merkkur,germany,ecommerce,7,7,2014
https://www.datakey.it/,datakey software engineering,italy,technology,"1,898,000",10,2008
https://crispybacon.it,crispy bacon,italy,technology,"2,726,837",40,2013
https://www.nue-proselect.fr,nue-pro select,france,property,1,7,2012
https://www.stikets.es/,the stikets company,spain,ecommerce,5,33,2010
https://www.metaminds.com/,metaminds,romania,cyber security,"32,103,084",41,2015
https://www.ddmsolutions.it,ddm solutions,italy,technology,"2,242,598",11,2016
https://www.rafagrautransport.com,rafa grau transports,spain,transport,9,53,2014
https://www.sarl-gogy.com/,sarl gogy,france,construction,3,19,2004
https://www.timevision.it/,time vision,italy,education,"2,793,340",29,2012
https://www.werksraeder24.de/,werksrader24,germany,automobiles,"14,896,000",36,2013
https://www.zeck-fishing.com,zeck fishing,germany,retail,"3,567,160",19,2013
https://www.etesian.eu,etesian,italy,support services,"1,626,162",13,2013
https://www.utensilveneta.it,utensilveneta,italy,retail,1,4,2014
https://www.augustinbau.com,augustin bau,germany,construction,12,72,1995
https://www.pologlass.it/,polo glass,italy,industrial goods,3,17,1983
https://www.nexoris.com/,nexindep,france,technology,11,5,2010
https://www.fodmobilitygroup.com/,fod mobility group,uk,technology,"13,309,945",70,2008
https://www.selferg.it/,selferg,italy,energy,"2,050,130",60,2007
https://www.gfid.net,gfid,germany,telecoms,"1,988,700",28,2012
https://www.bestit-online.de,best it,germany,construction,5,48,2000
https://www.ph14.biz/,phoenix esd,italy,support services,4,11,2014
https://www.doit-solutions.de/,doit solutions,germany,technology,12,20,2010
https://www.poppri.com/,poppri fashion auctions,lithuania,ecommerce,"13,028,856",94,2012
https://www.isg-logistik.de,isg express logistik,germany,transport,"5,599,280",26,2011
https://www.housetohouse.eu,house to house,italy,retail,9,21,2006
http://www.basiperpizza.it/,mapo,italy,food & beverage,2,16,2008
https://www.vizionnetwork.co.uk/,vizion network,uk,automobiles,"117,817,156",194,2008
https://www.beyondcorporate.co.uk/,beyond law group,uk,law,"8,233,616",66,2017
https://www.gantel.it,gantel,italy,telecoms,"3,004,982",70,2014
https://www.lesbigboss.fr,digilinx,france,support services,5,10,2011
https://www.tripx.se/,tripx travel,sweden,travel & leisure,2,7,2010
https://www.edapark-hamburg.com/,eda warehousing,germany,transport,"4,570,000",14,2014
https://www.bpvgruppe.de/,bpv,germany,telecoms,"22,704,275",90,2013
http://www.teo-rema.it,teorema,italy,industrial goods,"3,766,901",26,2011
,agence renov design,france,construction,4,29,2008
,centofiori,italy,restaurants,2,12,2014
,ister,france,construction,2,,2012
https://www.ultrapremiumdirect.com/,ultra premium direct,france,agricultural commodities,"20,779,890",81,2013
https://afr-ix.com/,afr-ix telecom,spain,telecoms,"9,933,867",24,2013
https://www.weclapp.se,weclapp,germany,technology,"4,654,250",65,2008
https://www.enecsol.fr,enecsol,france,energy,2,4,2014
https://shokes.de/,shokes,germany,ecommerce,8,8,2009
http://grupablue.pl/,blue energy,poland,cyber security,"4,527,970",44,2010
https://www.metaminds.com,metaminds,romania,cyber security,"26,158,008",31,2015
https://www.fsp-winemerchant.com,fsp creative wine merchants,france,food & beverage,8,,2012
https://www.freddyfuego.no/,freddy fuego,norway,restaurants,1,21,2015
http://www.cjusteparis.fr/,cjuste paris,france,retail,"2,404,398",15,2013
https://www.hyperoptic.com,hyperoptic,uk,telecoms,"44,664,290",1258,2010
